"run_name";"station_code";"year";"ISOcode";"cao2_scenario";"lon";"lat";"NO2_sherpa";"f_calib2cams_no2";"NO2_LR";"NOx_A_PublicPower";"NOx_B_Industry";"NOx_C_OtherStationaryComb";"NOx_F_RoadTransport";"NOx_G_Shipping";"NOx_H_Aviation";"NOx_I_Offroad";"NOx_J_Waste";"NOx_K_AgriLivestock";"NOx_L_AgriOther";"NOx_NONEURO7_2cc";"NOx_PCAR7_2cc";"NOx_DCAR7_2cc";"NOx_PLDV7_2cc";"NOx_DLDV7_2cc";"NOx_DHDVVII_2cc";"NOx_2030_kton";"NOx_CAO2_kton";"fNOx_2030_NotEuro7";"fNOx_2030_PCAR7";"fNOx_2030_DCAR7";"fNOx_2030_PLDV7";"fNOx_2030_DLDV7";"fNOx_2030_DHDVVII";"fNOx_NotEuro7";"fNOx_PCAR7";"fNOx_DCAR7";"fNOx_PLDV7";"fNOx_DLDV7";"fNOx_DHDVVII";"Longitude";"Latitude";"station_type";"station_area";"NO2_obs_ugm3";"data_coverage";"NOx_base";"NO2_base";"abs_bias_2018";"rel_bias_2018";"NO2_base_corrabs";"NO2_base_corrrel";"NOx_CAO2_kton_2018";"sum_euro7_fractions";"NOx_NonTraffic";"NOx_Traffic";"NOx_run";"NO2_wo_corr";"NO2_corr_rel"
"Baseline_2035";"CZ0HHKB";2035;"CZ";"Baseline";15.8464;50.1954;2.66396287838125;1.65801487408585;4.41689007636866;1.56009485336283;1.13392169618924;0.369980419165126;0.902619667082909;0.152482339005669;0.0187238661314432;0.193371360545647;0.00806302796960482;0;0.318663104872414;1.43110999164855;0.00602093106135726;0.0402803346514702;2.02572482521646e-05;0.00965239852666855;0.0215121638029814;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;15.8464;50.1954;"Traffic";"Urban";NA;NA;5.46656756916128;5.10381141605132;-10.8502120614111;0.506472046331085;15.9540234774624;10.0771828436014;60.4752064764408;1;3.75530066724197;1.7112669019193;5.46656756916128;5.10381141605132;10.0771828436014
"Baseline_2035";"CZ0HPLO";2035;"CZ";"Baseline";16.3227;50.3506;1.26064808081298;2.07441676688499;2.61510951597983;0.513171227524067;0.637073632811645;0.335294010500431;0.676817061341881;0.118092608901627;0.0152935188615984;0.156061619351631;0.00604365531971818;0;0.190963950861312;-0.111132977339366;-0.000293523713480681;-0.00218882341869175;-3.88037051379797e-06;-0.000748200458474457;-0.00143494736403227;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;16.3227;50.3506;"Background";"Rural";NA;NA;2.58888358594338;2.55912356805539;0.82867070973368;1.16956634125919;1.73045285832171;2.18809611543724;60.4752064764408;1;1.97199422413203;0.61688936181135;2.58888358594338;2.55912356805539;2.18809611543725
"Baseline_2035";"CZ0JJIH";2035;"CZ";"Baseline";15.6102;49.4016;3.27917685134103;1.27187564372832;4.17070516869838;0.318547407262944;2.73697070994151;0.213572624582387;0.612994463757202;0.0674439445188702;0.011688808891328;0.143084967858379;0.00452692641647021;0;0.265146786666037;-0.0483433153208352;-0.000168076017871499;-0.00111261662095785;-6.32364390185103e-07;-0.000341548351570964;-0.000959153752774;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;15.6102;49.4016;"Background";"Urban";NA;NA;4.34684769491835;4.14704441078217;-5.66848726514639;0.54385714451224;9.81553167592856;7.62524580696914;60.4752064764408;1;3.76098217613792;0.585865518780427;4.34684769491835;4.14704441078217;7.62524580696914
"Baseline_2035";"CZ0JKOS";2035;"CZ";"Baseline";15.0803;49.5734;1.34275039386512;1.86157342812635;2.49962845382551;0.447227796987061;0.708713234222629;0.228388023312819;0.525827328659618;0.08899786054418;0.0141414114411898;0.168024075505925;0.00369851904496765;0;0.340341842262157;-0.0837603550802442;-0.000367553002433851;-0.0020607931073755;-1.63583547418966e-06;-0.000513629580382258;-0.00153059186413884;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;15.0803;49.5734;"Background";"Rural";NA;NA;2.47836362385633;2.45551256867412;0.484229141353834;1.10366712510251;1.97128342732029;2.22486700276231;60.4752064764408;1;1.99953276332093;0.478830860535402;2.47836362385633;2.45551256867412;2.22486700276231
"Baseline_2035";"CZ0KPRB";2035;"CZ";"Baseline";12.6154;50.3725;1.88852381604411;1.98917305383152;3.75660068639401;0.708617924048562;2.28984413067673;0.210306963644942;0.334792421856617;0.0927249215265473;0.0169265601769154;0.0652009170038646;0.00341219958024486;0;0.181379616490859;0.544481193076081;0.00450328085571527;0.0264328755438328;2.49458989856066e-05;0.00571645982563496;0.0159668140113354;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;12.6154;50.3725;"Background";"Rural";NA;NA;4.26066096893825;4.07171289361084;1.72408727790116;1.30683169209845;2.34762561570968;3.11571330740586;60.4752064764408;1;3.56841323314866;0.692247735789582;4.26066096893825;4.07171289361084;3.11571330740585
"Baseline_2035";"CZ0KSOM";2035;"CZ";"Baseline";12.6728;50.1728;3.07066902607344;1.30279445248207;4.000450572577;1.9066087450884;1.64954977023241;0.135689763234522;0.268800329932694;0.0542529172310774;0.0100524018570842;0.0431454766589534;0.00300462996306191;0;0.108286891191147;0.257904296255219;0.00032160384580493;0.00719151645898819;2.88923729385715e-06;0.00308399368077517;0.00223083980381489;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;12.6728;50.1728;"Background";"Suburban";NA;NA;4.32493917054476;4.12791879188839;-6.25778284352512;0.545945229754381;10.3857016354135;7.56104929013762;60.4752064764408;1;3.91059059545666;0.414348575088101;4.32493917054476;4.12791879188839;7.56104929013763
"Baseline_2035";"CZ0LLIL";2035;"CZ";"Baseline";15.07;50.7551;3.36800081706257;1.2136018919008;4.08741216351057;1.45581961441986;0.85916541507165;0.402430668717937;0.827729988702538;0.291005041628245;0.028852915049356;0.148844966930107;0.00884458858174819;0;0.255905861217967;-0.200721550439994;0.000688825733959675;-0.00531785562634468;7.05737693351693e-06;-0.00209472002461553;0.0006266999989748;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;15.07;50.7551;"Background";"Urban";NA;NA;4.17322445575533;3.99503436963265;-6.11488066665162;0.587862730561999;10.1099150362843;6.79586264265024;60.4752064764408;1;3.45086907161687;0.722355384138456;4.17322445575533;3.99503436963265;6.79586264265024
"Baseline_2035";"CZ0MJES";2035;"CZ";"Baseline";17.1902;50.2422;1.14670952949255;2.20202349791938;2.52508132923066;0.47464194100522;0.75357520151781;0.316250898452265;0.602259290405775;0.0853033451162555;0.0125159624580006;0.149702524034351;0.00636728526500706;0;0.151899712823732;-0.132250629031205;-0.00104707106947899;-0.00335203902795911;-6.09631388215348e-06;-0.000698305550031364;-0.00364680867642164;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;17.1902;50.2422;"Background";"Rural";NA;NA;2.47528241663151;2.45261724821511;-0.527513187198838;0.908703152094351;2.98013043541394;2.69903019766399;60.4752064764408;1;1.95025687067264;0.525025545958873;2.47528241663151;2.45261724821511;2.69903019766399
"Baseline_2035";"CZ0MOLJ";2035;"CZ";"Baseline";17.2381;49.6015;2.70233567312687;1.97828280395939;5.34598419267292;1.06930584685596;1.4156435524436;0.668418016899819;1.61108521493588;0.121844648752553;0.0216965986652023;0.346544565208887;0.0136638343336682;0;0.489296159626889;-0.0619643519567035;0.0006326949223876;-0.00179456174373627;5.39771281182766e-06;-0.000784925650805235;0.00135182403028011;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;17.2381;49.6015;"Background";"Urban";NA;NA;5.72712611243673;5.32082164937317;-9.80252326396549;0.547311200518819;15.1233449133387;9.7217481468118;60.4752064764408;1;4.14641322278658;1.58071288965015;5.72712611243673;5.32082164937317;9.72174814681181
"Baseline_2035";"CZ0PKUJ";2035;"CZ";"Baseline";13.6185;49.722;1.78181479911726;1.90651337802078;3.39705375167246;0.903706460908254;0.81433916499265;0.31767635478503;0.779703633606771;0.130679907575722;0.0250401837304145;0.168223113605206;0.00604964713684763;0;0.355901323167135;0.10786086649864;0.000462118303403258;0.00238972017541528;1.81166706170188e-06;0.000486428616568446;0.003357726149261;32.900611890629;17.9637293449231;0.938843877428361;0.00709999380413877;0.0224854626133999;4.93803296334706e-05;0.00509020121148599;0.0264310846129807;0.765067490380897;0.0309110448768591;0.0906441485848182;0.00051655785095079;0.0315609727498888;0.0812997855565864;13.6185;49.722;"Background";"Rural";NA;NA;3.56296575188741;3.45257384665138;-2.80619217356588;0.733555623474565;6.25876602021727;4.70662855844237;60.4752064764408;1;2.72161615590126;0.841349595986154;3.56296575188741;3.45257384665138;4.70662855844237
